"","Id","Body","Tag"
"50",32670001,"<p>The problem is that the android project and django project might be on seperate servers. So, the request fails due to CORS. For example, if you're using tastypie for django apis, then you've to set the CORS like this:</p>

<pre><code>class CORSResource(object):
""""""
Adds CORS headers to resources that subclass this.
""""""
def create_response(self, *args, **kwargs):
    response = super(CORSResource, self).create_response(*args, **kwargs)
    response['Access-Control-Allow-Origin'] = '*'
    response['Access-Control-Allow-Headers'] = 'Content-Type'
    return response

def method_check(self, request, allowed=None):
    if allowed is None:
        allowed = []

    request_method = request.method.lower()
    allows = ','.join(map(str.upper, allowed))

    if request_method == 'options':
        response = HttpResponse(allows)
        response['Access-Control-Allow-Origin'] = '*'
        response['Access-Control-Allow-Headers'] = 'Content-Type'
        response['Allow'] = allows
        raise ImmediateHttpResponse(response=response)

    if not request_method in allowed:
        response = http.HttpMethodNotAllowed(allows)
        response['Allow'] = allows
        raise ImmediateHttpResponse(response=response)
</code></pre>

<p>You've to add CORS headers as such to any thing that's cross domain. You can customize this depending on the framework and the methods you want to allow.</p>
","android"
"51",33944684,"<p>The error seems fairly explicit - install javac.</p>

<p>This is probably in a java related package of your distro's package manager. It probably has search functionality to find the one you want.</p>
","android"
"52",26559660,"<p>If your are building your HttpPostRequest well, and you only want to know how to attach JSON, here you are a possible solution for it:</p>

<pre><code>  StringEntity formEntity = new StringEntity(yourJsonObject.toString());
  yourPostRequest.setEntity(formEntity);
</code></pre>

<p>I hope this helps!</p>

<p>PS:In addition, let me recommend you the use of this component: </p>

<p><a href=""https://github.com/matessoftwaresolutions/AndroidHttpRestService"" rel=""nofollow"">https://github.com/matessoftwaresolutions/AndroidHttpRestService</a></p>

<p>I've used it in an Android app that is connecting to a python server API and it makes http request easier for your Android client.</p>
","android"
"53",19887836,"<p>Use 10.0.2.2:8080</p>

<p>because If you are running both server and emulator in you computer 127.0.0.1:(port) the local IP will refer to the emulator then you need another local IP for the server which will be automatically The 10.0.2.2</p>

<p>hope i clearified it well, glad i helped</p>
","android"
"54",31102475,"<p>I don't think that kv lang supports exceptions. Move your code to your Python class:</p>

<pre><code>from kivy.app import App
from kivy.uix.floatlayout import FloatLayout
from kivy.lang import Builder

Builder.load_string(""""""
&lt;Test&gt;:
    Button:
        text: ""...""
        on_press: root.react()
"""""")

class Test(FloatLayout):
    def react(self):
        try:
            print(""first action"")
            print(""second action"")
        except:
            print(""there was an error"")

class TabbedPanelApp(App):
    def build(self):
        return Test()

if __name__ == '__main__':
    TabbedPanelApp().run()
</code></pre>

<p>Simply printing several times is easy:</p>

<pre><code>Builder.load_string(""""""
&lt;Test&gt;:
    Button:
        text: ""...""
        on_press:
            print(""first action"")
            print(""second action"")            
"""""")
</code></pre>
","android"
"55",9045201,"<p>Run the script on your remote computer, and expose the list of installed software on HTTP, a good way to write this simple web app is to use flask and its development server to serve the list of installed software, then write a python script which uses the native android web interface to fetch the list and display it.</p>
","android"
"56",22624987,"<p>Android SDK are released more often that NDK. It happened more than once that if you use a too recent SDK, the NDK will not have the .h for it. Now i'm not sure this would be related to your issue at all.</p>
","android"
"57",31032186,"<p>Got it myself.
At the point, where the update should take place I splittet my function. To show you what I mean:</p>

<p><strong>Before</strong></p>

<pre><code>function():
    widget.text = ""new text""
    #update?!
    widget.text = ""old text again""
</code></pre>

<p><strong>After</strong></p>

<pre><code>function():
    widget.text = ""new text""
    Clock.schedule_once(functionend)

functionend():
    widget.text = ""old text again""
</code></pre>

<p>In case you don't understand my process, feel free to ask, and I'll explain.</p>
","android"
"58",29909600,"<p>readLine read IO need data end with \r\n , bluetooth send data need to add end tag with \r\n</p>
","android"
"59",32018291,"<p>Twilio Developer Evangelist here. You seem to be on the right path, and have it almost right.</p>

<p>All you need to do is change the following code snippet from:</p>

<pre><code>from_number = request.values.get('From', None)
if from_number in callers:
    message = callers[from_number] + "", follow these directions to get to your destination: ""
else:
    message = ""User, thanks for the message!""
</code></pre>

<p>To:</p>

<pre><code>from_number = request.values.get('From', None)
if from_number in callers:
    message = callers[from_number] + "", follow these directions to get to your destination: "" + request.values.get('Body', None)
else:
    message = ""User, thanks for the message!""
</code></pre>

<p>Notice how I've added <code>request.values.get('Body', None)</code> to it, so it picks up that variable and uses it when generating the TwiML. Let me know if that solves your problem.</p>
","android"
"60",16596653,"<p>The solution of this problem (and the problem itself explained) can be found at <a href=""http://dtmilano.blogspot.ca/2013/05/monkeyrunner-importerror-no-module.html"" rel=""nofollow"">http://dtmilano.blogspot.ca/2013/05/monkeyrunner-importerror-no-module.html</a>.</p>

<p>Basically, you have to replace <code>jython-2.5.3.jar</code> by <code>jython-standalone-2.5.3.jar</code>, at least until <strong>Android SDK Tools Rev. 22.0.1</strong> is out.</p>
","android"
"61",26016966,"<p>Regarding your list generation problem</p>

<pre><code>&gt;&gt;&gt; k = 3
&gt;&gt;&gt; p = 1
&gt;&gt;&gt; n = 2
&gt;&gt;&gt; roles = ['mafia']*k + ['detective']*p + ['innocent']*n
&gt;&gt;&gt; roles
['mafia', 'mafia', 'mafia', 'detective', 'innocent', 'innocent']
</code></pre>

<p>One method to randomly assign roles</p>

<pre><code>from random import shuffle
shuffle(roles)
names = ['bob', 'steve', 'tom', 'jon', 'alex', 'mike']
players = dict(zip(names,roles))

&gt;&gt;&gt; players
{'mike': 'innocent',
 'alex': 'mafia',
 'steve': 'mafia',
 'tom': 'mafia',
 'bob': 'detective',
 'jon': 'innocent'}
</code></pre>
","android"
"62",25896284,"<p>I'm using Fluidsynth to give me cross-platform MIDI output. It plays MIDI files with a SoundFont module for high quality audio. If you're happy with the LGPL licence, you can get Python bindings for it from pyFluidSynth (<a href=""https://code.google.com/p/pyfluidsynth"" rel=""nofollow"">https://code.google.com/p/pyfluidsynth</a>), but it's pretty straightforward to write your own bindings module using the standard Python ctypes module.</p>

<p>Normally, you would be expected to compile (and thus cross-compile) Fluidsynth from the supplied sources, however you can just take a pre-compiled version from another project, for instance MuseScore. This is what I'm doing for the moment, I'll switch to compiling Fluidsynth once (and if) the project I'm working on gets close to completion.</p>

<p>If you want to process MIDI files, e.g. to extract the lyrics, take a look at Mido (<a href=""https://mido.readthedocs.org/en/latest"" rel=""nofollow"">https://mido.readthedocs.org/en/latest</a>). I've found it very useful for reading/writing MIDI files.</p>
","android"
"63",31146021,"<p>I figured it out by myself. This answer is for future references.
What I did was, saved all the data that I got from that API(<em>which was already in JSON format</em>) into a <code>json</code> file.</p>

<p>To write in file <code>weather.json</code></p>

<pre><code>import json
from urllib import urlopen

url = urlopen('http://api.openweathermap.org/data/2.5/forecast/daily?q={}&amp;mode=json&amp;units={}'.format(getname,temp_type)).read()
#where getname is the name of city.
#and temp_type is either C(Celsius) or F(Fahrenheit)
result = json.loads(url)
out_file = open(""weather.json"",""w"")
json.dump(result,self.out_file, indent=4)
#indent = 4, just to make it easy to read.
out_file.close()
</code></pre>

<p>And to read from file <code>weather.json</code></p>

<pre><code>in_file = open(""weather.json"", ""r"")
result = json.load(self.in_file)
in_file.close()
</code></pre>

<p>And for the icons I used <code>requests</code> module and saved each icon with a unique name, then everytime the user did a new search or refresh the application then automatically the file would be updated and new icons would be downloaded and replaced with the existing ones.</p>

<pre><code>import requests
conditions_image1 = ""http://openweathermap.org/img/w/{}.png"".format(result['list'][1]['weather'][0]['icon'])
#or whatever be the name of your image
response1 = requests.get(conditions_image1)
if response1.status_code == 200:
    f = open(""./icons/wc1.png"", 'wb')
    f.write(response1.content)
    f.close()
</code></pre>

<p>And also as I am using <code>kivy</code>, So I would like to mention that you need to add <code>json</code> in <code>buildozer.spec</code> file (As you might have tried it in your PC first)</p>

<pre><code>source.include_exts = py,png,jpg,kv,atlas,json 
</code></pre>
","android"
