incidntnum,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,pdid
30799405,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,07/04/2003,19:06:00,NORTHERN,"ARREST, CITED",WEBSTER ST / OAK ST,-122.429178876176,37.7741822529914,"(37.7741822529914, -122.429178876176)",3079940565015
110986166,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,12/09/2011,15:15:00,BAYVIEW,NONE,0 Block of CASHMERE ST,-122.382705072801,37.7358858148594,"(37.7358858148594, -122.382705072801)",11098616628150
146252804,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,11/28/2014,22:20:00,CENTRAL,NONE,500 Block of WASHINGTON ST,-122.403039422993,37.7956190455503,"(37.7956190455503, -122.403039422993)",14625280406372
120335735,DISORDERLY CONDUCT,DISTURBING THE PEACE,Friday,04/27/2012,22:12:00,RICHMOND,NONE,2600 Block of BALBOA ST,-122.48714252779,37.7761241916768,"(37.7761241916768, -122.48714252779)",12033573519022
170267150,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Monday,02/20/2017,11:00:00,BAYVIEW,NONE,0 Block of BERTHA LN,-122.38099035655132,37.733143500921194,"(37.733143500921194, -122.38099035655132)",17026715009250
130006039,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/02/2013,23:05:00,MISSION,"ARREST, CITED",VALENCIA ST / 16TH ST,-122.421886357981,37.7649178909424,"(37.7649178909424, -122.421886357981)",13000603965016
120978692,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,11/29/2012,06:00:00,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.401548064995,37.7929509214078,"(37.7929509214078, -122.401548064995)",12097869206243
151079530,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,12/12/2015,15:00:00,MISSION,NONE,17TH ST / HOFF ST,-122.420434724553,37.7633758058059,"(37.7633758058059, -122.420434724553)",15107953004013
100269314,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,03/22/2010,09:25:00,BAYVIEW,"ARREST, BOOKED",3RD ST / LASALLE AV,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)",10026931415040
120908724,WARRANTS,ENROUTE TO ADULT AUTHORITY,Friday,11/09/2012,19:14:00,BAYVIEW,NONE,1300 Block of PALOU AV,-122.38628498364,37.7312896874195,"(37.7312896874195, -122.38628498364)",12090872462060
170557923,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,07/06/2017,01:30:00,MISSION,NONE,1100 Block of VALENCIA ST,-122.42081767534577,37.7544878225551,"(37.7544878225551, -122.42081767534577)",17055792368020
31357000,WARRANTS,WARRANT ARREST,Wednesday,11/19/2003,10:00:00,BAYVIEW,"ARREST, BOOKED",1400 Block of KIRKWOOD CT,-122.387742655252,37.7370190941171,"(37.7370190941171, -122.387742655252)",3135700063010
100511303,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,06/02/2010,14:55:00,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",10051130304144
50391677,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/08/2005,17:00:00,NORTHERN,NONE,WILLOW ST / FRANKLIN ST,-122.422558976936,37.7831519523988,"(37.7831519523988, -122.422558976936)",5039167706242
40282343,NON-CRIMINAL,FOUND PROPERTY,Wednesday,03/10/2004,08:00:00,RICHMOND,NONE,100 Block of JORDAN AV,-122.456788536258,37.7826569282537,"(37.7826569282537, -122.456788536258)",4028234372e3
160527027,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,06/29/2016,10:57:00,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371042,37.76422056037451,"(37.76422056037451, -122.41965834371042)",16052702726170
120707037,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,09/04/2012,02:00:00,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",12070703704013
130486005,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Thursday,06/13/2013,07:40:00,PARK,NONE,1500 Block of HAIGHT ST,-122.44776112232,37.7698464875415,"(37.7698464875415, -122.44776112232)",13048600564001
110020491,NON-CRIMINAL,TURNED IN GUN,Friday,01/07/2011,13:30:00,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",11002049173010
50672245,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,06/16/2005,11:21:00,NORTHERN,"ARREST, BOOKED",EDDY ST / POLK ST,-122.419183096369,37.7830998244363,"(37.7830998244363, -122.419183096369)",5067224519090
61045106,ASSAULT,BATTERY,Saturday,09/30/2006,15:30:00,SOUTHERN,NONE,11TH ST / MARKET ST,-122.418698328939,37.7755894130051,"(37.7755894130051, -122.418698328939)",6104510604134
160939331,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,11/13/2016,21:00:00,RICHMOND,NONE,2700 Block of MCALLISTER ST,-122.45746212442158,37.775304914513214,"(37.775304914513214, -122.45746212442158)",16093933106303
120257474,MISSING PERSON,FOUND PERSON,Saturday,03/31/2012,10:30:00,MISSION,LOCATED,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",12025747475e3
80560751,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,05/28/2008,17:20:00,BAYVIEW,NONE,2100 Block of PALOU AV,-122.401046734633,37.7399199310796,"(37.7399199310796, -122.401046734633)",8056075106304
161023969,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,12/17/2016,14:05:00,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.40589536988726,37.78673421849833,"(37.78673421849833, -122.40589536988726)",16102396906363
160149091,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,02/19/2016,18:30:00,NORTHERN,"ARREST, BOOKED",1500 Block of EDDY ST,-122.43317781626729,37.781375810031804,"(37.781375810031804, -122.43317781626729)",16014909104014
70470041,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/08/2007,06:40:00,MISSION,NONE,SHOTWELL ST / 18TH ST,-122.416078423909,37.7620347866519,"(37.7620347866519, -122.416078423909)",7047004106243
30668311,ASSAULT,MAYHEM WITH BODILY FORCE,Monday,06/02/2003,13:15:00,SOUTHERN,NONE,1000 Block of MISSION ST,-122.40989282029,37.7801134973164,"(37.7801134973164, -122.40989282029)",3066831104064
90806915,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,08/07/2009,16:00:00,SOUTHERN,NONE,4TH ST / KING ST,-122.394102624525,37.7763827130285,"(37.7763827130285, -122.394102624525)",9080691506313
136083540,NON-CRIMINAL,LOST PROPERTY,Sunday,05/12/2013,01:00:00,CENTRAL,NONE,500 Block of JACKSON ST,-122.403980132448,37.7964121687875,"(37.7964121687875, -122.403980132448)",13608354071e3
160294997,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/09/2016,13:00:00,RICHMOND,NONE,2800 Block of GEARY BL,-122.44963603116453,37.78230430735061,"(37.78230430735061, -122.44963603116453)",16029499709320
160462172,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,06/05/2016,09:00:00,INGLESIDE,NONE,200 Block of MADISON ST,-122.42265240155174,37.72596740589889,"(37.72596740589889, -122.42265240155174)",16046217271012
120513533,DRUG/NARCOTIC,POSSESSION OF OPIATES,Friday,06/29/2012,19:57:00,SOUTHERN,"ARREST, BOOKED",800 Block of 3RD ST,-122.391425069857,37.7778727797586,"(37.7778727797586, -122.391425069857)",12051353316210
146036824,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/22/2014,19:30:00,SOUTHERN,NONE,HARRISON ST / 4TH ST,-122.399617558782,37.7807906550067,"(37.7807906550067, -122.399617558782)",14603682406244
120671589,NON-CRIMINAL,IMPOUNDED VEHICLE,Thursday,08/23/2012,12:38:00,CENTRAL,"ARREST, BOOKED",700 Block of POST ST,-122.41417943719,37.787502483207,"(37.787502483207, -122.41417943719)",12067158907053
130260809,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,03/30/2013,03:57:00,NORTHERN,NONE,LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",13026080904012
76039746,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/10/2007,23:15:00,TENDERLOIN,NONE,HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",7603974606244
170861053,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/21/2017,10:30:00,BAYVIEW,NONE,200 Block of TEXAS ST,-122.39568964418343,37.763256137612565,"(37.763256137612565, -122.39568964418343)",17086105306244
160464297,OTHER OFFENSES,CONSPIRACY,Sunday,06/07/2015,00:01:00,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.413401299155,37.780906077687,"(37.780906077687, -122.413401299155)",16046429726080
100299656,ASSAULT,THREATS AGAINST LIFE,Wednesday,03/31/2010,07:14:00,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",10029965619057
140193507,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,03/06/2014,16:35:00,SOUTHERN,"ARREST, BOOKED",7TH ST / HOWARD ST,-122.409391574893,37.7779765037999,"(37.7779765037999, -122.409391574893)",14019350762050
110268099,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,04/02/2011,10:15:00,RICHMOND,EXCEPTIONAL CLEARANCE,3400 Block of BALBOA ST,-122.495731177017,37.7758429042134,"(37.7758429042134, -122.495731177017)",11026809904014
106005900,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,07/22/2009,22:00:00,CENTRAL,NONE,1300 Block of GRANT AV,-122.407370965267,37.7992401253832,"(37.7992401253832, -122.407370965267)",10600590006374
40111736,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Wednesday,01/28/2004,09:30:00,CENTRAL,NONE,200 Block of BEACH ST,-122.413178958845,37.8076387530515,"(37.8076387530515, -122.413178958845)",4011173605033
150795143,OTHER OFFENSES,THROWING SUBSTANCE AT VEHICLE,Thursday,09/10/2015,16:40:00,SOUTHERN,NONE,4TH ST / HOWARD ST,-122.402712593282,37.7832596543979,"(37.7832596543979, -122.402712593282)",15079514365070
71204483,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,11/22/2007,16:30:00,NORTHERN,NONE,GOUGH ST / LILY ST,-122.422502486289,37.7745522802253,"(37.7745522802253, -122.422502486289)",7120448306243
40215510,MISSING PERSON,MISSING JUVENILE,Monday,02/23/2004,07:00:00,RICHMOND,PROSECUTED BY OUTSIDE AGENCY,0 Block of CHERRY ST,-122.457372437053,37.7897117727089,"(37.7897117727089, -122.457372437053)",4021551074010
30934429,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,08/07/2003,20:15:00,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.405359371753,37.7859774761625,"(37.7859774761625, -122.405359371753)",3093442906364
110828831,OTHER OFFENSES,FALSE PERSONATION,Tuesday,10/11/2011,00:01:00,BAYVIEW,NONE,800 Block of GOETTINGEN ST,-122.404351870795,37.7213853467876,"(37.7213853467876, -122.404351870795)",11082883109027
170480114,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Monday,06/12/2017,17:09:00,TARAVAL,"ARREST, BOOKED",700 Block of GONZALEZ DR,-122.48060634886455,37.71751858730814,"(37.71751858730814, -122.48060634886455)",17048011415151
30489286,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Saturday,04/26/2003,05:00:00,PARK,NONE,1200 Block of ARGUELLO BL,-122.457848242832,37.7656812762554,"(37.7656812762554, -122.457848242832)",3048928607041
160469413,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Friday,05/01/2015,00:01:00,MISSION,NONE,3500 Block of 18TH ST,-122.422612273394,37.7615829105023,"(37.7615829105023, -122.422612273394)",16046941314015
100521891,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Friday,06/04/2010,23:30:00,PARK,NONE,1800 Block of MCALLISTER ST,-122.442504437584,37.7772126280826,"(37.7772126280826, -122.442504437584)",10052189106234
110091179,MISSING PERSON,FOUND PERSON,Saturday,01/29/2011,22:39:00,PARK,LOCATED,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)",11009117975e3
86063359,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,08/29/2008,17:00:00,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,"(37.7840888680389, -122.401560967513)",8606335906372
170420922,MISSING PERSON,FOUND PERSON,Monday,05/22/2017,19:45:00,BAYVIEW,NONE,3RD ST / WILLIAMS AV,-122.39262548926314,37.72928044321754,"(37.72928044321754, -122.39262548926314)",17042092275e3
101106729,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,11/29/2010,08:30:00,MISSION,NONE,3000 Block of MISSION ST,-122.418024880085,37.7485868840572,"(37.7485868840572, -122.418024880085)",10110672906302
160467188,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Tuesday,05/24/2016,14:02:00,PARK,"ARREST, BOOKED",1800 Block of PAGE ST,-122.45123637314191,37.77035980198167,"(37.77035980198167, -122.45123637314191)",16046718803073
120173206,OTHER OFFENSES,PROBATION VIOLATION,Thursday,03/01/2012,20:31:00,NORTHERN,NONE,WILLOW ST / LARKIN ST,-122.41762232101,37.7837762385684,"(37.7837762385684, -122.41762232101)",12017320626170
61013482,ASSAULT,THREATS AGAINST LIFE,Friday,09/22/2006,06:30:00,TARAVAL,NONE,400 Block of SERRANO DR,-122.480450749459,37.7190118676786,"(37.7190118676786, -122.480450749459)",6101348219057
141066989,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,12/19/2014,22:01:00,NORTHERN,NONE,300 Block of FULTON ST,-122.422536478306,37.7787958771466,"(37.7787958771466, -122.422536478306)",14106698964020
150536765,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,06/19/2015,23:00:00,NORTHERN,NONE,2900 Block of BAKER ST,-122.445949824652,37.7981582013175,"(37.7981582013175, -122.445949824652)",15053676505081
40011108,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01/03/2004,22:00:00,CENTRAL,NONE,500 Block of GREEN ST,-122.407945033235,37.7996867434054,"(37.7996867434054, -122.407945033235)",4001110806304
51262019,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Monday,11/07/2005,22:00:00,SOUTHERN,NONE,200 Block of 2ND ST,-122.397018861818,37.78571430485,"(37.78571430485, -122.397018861818)",5126201906240
120560346,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,07/03/2012,10:00:00,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",12056034606303
140255771,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,03/26/2014,23:45:00,TARAVAL,"ARREST, BOOKED",0 Block of ORIZABA AV,-122.462625782461,37.709841683916,"(37.709841683916, -122.462625782461)",14025577115040
130832919,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,10/02/2013,06:00:00,NORTHERN,NONE,1400 Block of WEBSTER ST,-122.430957655979,37.7840607474589,"(37.7840607474589, -122.430957655979)",13083291905043
170323207,NON-CRIMINAL,AIDED CASE,Wednesday,04/19/2017,13:35:00,CENTRAL,NONE,0 Block of CALIFORNIA ST,-122.39701034779809,37.79364042346887,"(37.79364042346887, -122.39701034779809)",17032320751040
41255212,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,11/01/2004,21:00:00,NORTHERN,NONE,1200 Block of EDDY ST,-122.428223303176,37.7818959488603,"(37.7818959488603, -122.428223303176)",4125521228150
90594148,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,06/09/2009,15:10:00,TARAVAL,"ARREST, BOOKED",2300 Block of 46TH AV,-122.504754306896,37.7426827272368,"(37.7426827272368, -122.504754306896)",9059414868020
140374042,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,05/06/2014,04:30:00,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",14037404205014
40476217,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/26/2004,11:41:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.40950430935,37.781526271747,"(37.781526271747, -122.40950430935)",4047621764020
51390814,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,12/11/2005,09:11:00,MISSION,NONE,24TH ST / HARRISON ST,-122.411902232638,37.7526284767652,"(37.7526284767652, -122.411902232638)",5139081464020
150392034,OTHER OFFENSES,RESISTING ARREST,Tuesday,05/05/2015,22:08:00,SOUTHERN,"ARREST, BOOKED",0 Block of JACK LONDON AL,-122.393714617616,37.7813115123331,"(37.7813115123331, -122.393714617616)",15039203427170
160226978,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/18/2016,01:30:00,NORTHERN,NONE,300 Block of GROVE ST,-122.42234814385674,37.77786177596989,"(37.77786177596989, -122.42234814385674)",16022697806244
30035817,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,01/09/2003,11:45:00,TARAVAL,NONE,1200 Block of TARAVAL ST,-122.479447687454,37.7428297777279,"(37.7428297777279, -122.479447687454)",3003581706361
101106064,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,11/30/2010,10:21:00,RICHMOND,"ARREST, CITED",PARKPRESIDIO BL / FULTON ST,-122.471762293486,37.7731370564457,"(37.7731370564457, -122.471762293486)",10110606465016
160080401,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,01/27/2016,23:00:00,NORTHERN,NONE,200 Block of FILLMORE ST,-122.43046282116121,37.77186671215507,"(37.77186671215507, -122.43046282116121)",16008040128100
60259720,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,03/08/2006,21:14:00,SOUTHERN,NONE,1500 Block of MARKET ST,-122.419842305148,37.7748226184309,"(37.7748226184309, -122.419842305148)",6025972064020
120953791,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Saturday,11/24/2012,17:00:00,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,0 Block of LUCY ST,-122.393356904201,37.730076338153,"(37.730076338153, -122.393356904201)",12095379102104
150709207,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/13/2015,22:00:00,TARAVAL,NONE,37TH AV / IRVING ST,-122.496412476288,37.7627094703773,"(37.7627094703773, -122.496412476288)",15070920707021
40106323,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,01/26/2004,11:00:00,MISSION,NONE,3800 Block of 17TH ST,-122.432541856453,37.7626979332637,"(37.7626979332637, -122.432541856453)",4010632364070
131046703,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,12/13/2013,02:25:00,SOUTHERN,PSYCHOPATHIC CASE,800 Block of BRYANT ST,-122.403307133032,37.7753428666813,"(37.7753428666813, -122.403307133032)",13104670364020
80079075,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/23/2008,03:30:00,MISSION,"ARREST, BOOKED",POTRERO AV / 21ST ST,-122.406803042609,37.7577626731426,"(37.7577626731426, -122.406803042609)",8007907565016
100299195,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,03/30/2010,23:10:00,TARAVAL,NONE,100 Block of VICTORIA ST,-122.465224536475,37.7136159454443,"(37.7136159454443, -122.465224536475)",10029919564070
120297254,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/14/2012,20:43:00,NORTHERN,PSYCHOPATHIC CASE,200 Block of FILLMORE ST,-122.430242292847,37.7714300107636,"(37.7714300107636, -122.430242292847)",12029725464020
60975738,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Tuesday,09/12/2006,16:00:00,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",6097573814010
70236990,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,03/06/2007,19:44:00,BAYVIEW,"ARREST, BOOKED",1500 Block of BAY SHORE BL,-122.401228369133,37.7245216810264,"(37.7245216810264, -122.401228369133)",7023699027130
60260636,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,03/08/2006,23:00:00,TENDERLOIN,NOT PROSECUTED,0 Block of ELLIS ST,-122.406852525575,37.7856720367472,"(37.7856720367472, -122.406852525575)",6026063609320
70294998,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,03/21/2007,19:48:00,TENDERLOIN,NONE,ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",7029499864080
30179437,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,02/12/2003,14:50:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,"(37.7852071918419, -122.406690592261)",3017943716010
180025073,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,07/01/2016,08:00:00,PARK,NONE,1400 Block of SHRADER ST,-122.45072518641163,37.76193528542302,"(37.76193528542302, -122.45072518641163)",18002507309029
30043127,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Saturday,01/11/2003,09:37:00,MISSION,"ARREST, BOOKED",CLARION AL / MISSION ST,-122.419478247925,37.7630507677355,"(37.7630507677355, -122.419478247925)",3004312716625
101064434,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,11/16/2010,12:11:00,MISSION,NONE,400 Block of VALENCIA ST,-122.421935077177,37.7661343875141,"(37.7661343875141, -122.421935077177)",10106443406374
60913766,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Friday,08/25/2006,16:00:00,CENTRAL,NONE,500 Block of WASHINGTON ST,-122.402218963687,37.7957128203502,"(37.7957128203502, -122.402218963687)",6091376605051
140275525,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/02/2014,13:00:00,SOUTHERN,NONE,200 Block of MARKET ST,-122.397034190089,37.7928236509312,"(37.7928236509312, -122.397034190089)",14027552564070
50123408,NON-CRIMINAL,LOST PROPERTY,Monday,01/10/2005,07:00:00,MISSION,NONE,2300 Block of FOLSOM ST,-122.41469551481,37.7596861764245,"(37.7596861764245, -122.41469551481)",5012340871e3
130044744,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Wednesday,01/16/2013,19:15:00,MISSION,"ARREST, BOOKED",26TH ST / MISSION ST,-122.418137290501,37.7490413093633,"(37.7490413093633, -122.418137290501)",13004474465050
70908854,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,09/05/2007,15:22:00,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453512911126,37.7686969786551,"(37.7686969786551, -122.453512911126)",7090885428150
160545659,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,07/06/2016,07:50:00,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 18TH ST,-122.41718044863461,37.76196742181023,"(37.76196742181023, -122.41718044863461)",16054565965016
